CLIFTON,FRANKST,WHOLE,ALL_CHAN,ALL_RES,CACHESL_COMPLEX,SACR_DWSC,SUT_STMBT_MIN_ELK,CACHESL_LIBIS,DISAPP_SL,FRANKSTRACT,GLC_OLDR,HOLLANDCUT,HONKER_BAY,LOW_SACR,LOWERSJR,MID_SUISUNBAY,MIDDLE_RIVER,NS_FORKS_MOKER,OLD_RIVER,ROCKSL_DISCBAY,SACR_RIOVISTA,SACR_RYDE,SACR_SHIPCHANNEL,SJR_PRISONERSPT,SJR_STOCKTON,SJR_TWITCHELL_ISLAND,SUISUNMARSH,UPPER_SJR,UPPER_SACR,VICTORIA_CANAL,WEST_SUISUNBAY,MILDRED_ISLAND,OTH_DIV,DEL_SEEP,BBID,DEL_DRAIN,BETHELIS,MILDREDIS,LIBERTYIS,DISCOVERYBAY,datetime
0.0,0.6000000238418579,35.599998474121094,32.599998474121094,3.0,2.5999999046325684,0.15000000596046448,0.0,3.0,0.15000000596046448,1.149999976158142,0.0,0.25,4.050000190734863,1.75,4.449999809265137,10.649999618530273,0.0,0.0,0.0,0.0,0.3499999940395355,0.0,0.0,0.75,0.0,1.75,1.5,0.0,0.0,0.0,5.550000190734863,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-27 21:45:00
0.0,0.6000000238418579,35.599998474121094,32.599998474121094,3.0,2.5999999046325684,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.25,4.099999904632568,1.600000023841858,4.5,10.600000381469727,0.0,0.0,0.0,0.0,0.3499999940395355,0.0,0.0,0.6499999761581421,0.0,1.7000000476837158,1.5,0.0,0.0,0.0,5.800000190734863,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-27 22:00:00
0.0,0.6000000238418579,35.599998474121094,32.599998474121094,3.0,2.5999999046325684,0.10000000149011612,0.0,3.0,0.15000000596046448,1.0499999523162842,0.0,0.25,4.150000095367432,1.649999976158142,4.550000190734863,10.949999809265137,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.6499999761581421,0.0,1.649999976158142,1.5499999523162842,0.0,0.0,0.0,5.400000095367432,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-27 22:15:00
0.0,0.6000000238418579,35.599998474121094,32.599998474121094,3.0,2.5999999046325684,0.10000000149011612,0.0,3.0,0.15000000596046448,1.0,0.0,0.25,4.199999809265137,1.75,4.599999904632568,11.149999618530273,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.6000000238418579,0.0,1.649999976158142,1.5499999523162842,0.0,0.0,0.0,5.199999809265137,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-27 22:30:00
0.0,0.6000000238418579,35.599998474121094,32.650001525878906,2.950000047683716,2.5999999046325684,0.10000000149011612,0.0,3.0,0.15000000596046448,0.949999988079071,0.0,0.20000000298023224,4.150000095367432,1.7999999523162842,4.599999904632568,11.550000190734863,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.6000000238418579,0.0,1.7000000476837158,1.600000023841858,0.0,0.0,0.0,4.800000190734863,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.299999952316284,0.0,2017-04-27 22:45:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.15000000596046448,0.949999988079071,0.0,0.20000000298023224,4.099999904632568,1.7999999523162842,4.550000190734863,11.949999809265137,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.550000011920929,0.0,1.7000000476837158,1.7000000476837158,0.0,0.0,0.0,4.449999809265137,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-27 23:00:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.099999904632568,1.850000023841858,4.599999904632568,12.350000381469727,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.550000011920929,0.05000000074505806,1.649999976158142,1.75,0.0,0.0,0.0,4.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-27 23:15:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.099999904632568,1.850000023841858,4.599999904632568,12.75,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.5,0.05000000074505806,1.649999976158142,1.850000023841858,0.0,0.0,0.0,3.549999952316284,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-27 23:30:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.25,1.850000023841858,4.599999904632568,13.050000190734863,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.44999998807907104,0.05000000074505806,1.649999976158142,1.850000023841858,0.0,0.0,0.0,3.0999999046325684,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-27 23:45:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.25,1.7999999523162842,4.699999809265137,13.5,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.44999998807907104,0.05000000074505806,1.649999976158142,1.899999976158142,0.0,0.0,0.0,2.549999952316284,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-28 00:00:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.25,1.7999999523162842,4.75,13.699999809265137,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.44999998807907104,0.05000000074505806,1.7000000476837158,2.049999952316284,0.0,0.0,0.0,2.1500000953674316,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-28 00:15:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.5,1.75,4.849999904632568,13.899999618530273,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.44999998807907104,0.05000000074505806,1.7000000476837158,2.200000047683716,0.0,0.0,0.0,1.5,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-28 00:30:00
0.0,0.6000000238418579,35.599998474121094,32.70000076293945,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.5,1.850000023841858,4.900000095367432,13.949999809265137,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.44999998807907104,0.05000000074505806,1.75,2.3499999046325684,0.0,0.0,0.0,1.0499999523162842,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-28 00:45:00
0.0,0.6000000238418579,35.599998474121094,32.599998474121094,3.0,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,0.949999988079071,0.0,0.20000000298023224,4.75,1.899999976158142,4.849999904632568,13.800000190734863,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.44999998807907104,0.05000000074505806,1.7999999523162842,2.549999952316284,0.0,0.0,0.0,0.699999988079071,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.299999952316284,0.0,2017-04-28 01:00:00
0.0,0.6000000238418579,35.599998474121094,32.54999923706055,3.049999952316284,2.5999999046325684,0.10000000149011612,0.0,3.0,0.10000000149011612,1.0499999523162842,0.0,0.20000000298023224,4.800000190734863,2.0999999046325684,4.849999904632568,13.600000381469727,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.550000011920929,0.05000000074505806,1.75,2.5999999046325684,0.0,0.0,0.0,0.5,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.299999952316284,0.0,2017-04-28 01:15:00
0.0,0.6000000238418579,35.599998474121094,32.54999923706055,3.049999952316284,2.5999999046325684,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.20000000298023224,4.949999809265137,2.0999999046325684,4.949999809265137,13.399999618530273,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.6499999761581421,0.0,1.649999976158142,2.6500000953674316,0.0,0.0,0.0,0.3499999940395355,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.299999952316284,0.0,2017-04-28 01:30:00
0.0,0.6000000238418579,35.599998474121094,32.54999923706055,3.049999952316284,2.700000047683716,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.20000000298023224,4.949999809265137,2.25,4.900000095367432,13.25,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.6499999761581421,0.0,1.75,2.700000047683716,0.0,0.0,0.0,0.20000000298023224,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.299999952316284,0.0,2017-04-28 01:45:00
0.0,0.6000000238418579,35.599998474121094,32.5,3.0999999046325684,2.75,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.20000000298023224,5.0,2.3499999046325684,4.75,13.0,0.0,0.05000000074505806,0.0,0.0,0.30000001192092896,0.0,0.0,0.6000000238418579,0.0,1.899999976158142,2.75,0.0,0.0,0.0,0.15000000596046448,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-28 02:00:00
0.0,0.6000000238418579,35.599998474121094,32.5,3.0999999046325684,2.75,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.25,5.0,2.5,4.650000095367432,12.899999618530273,0.0,0.05000000074505806,0.0,0.0,0.30000001192092896,0.0,0.0,0.6000000238418579,0.0,1.9500000476837158,2.75,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-28 02:15:00
0.0,0.6000000238418579,35.599998474121094,32.45000076293945,3.1500000953674316,2.8499999046325684,0.10000000149011612,0.0,3.0,0.15000000596046448,1.0499999523162842,0.0,0.30000001192092896,4.900000095367432,2.75,4.550000190734863,12.699999809265137,0.0,0.05000000074505806,0.0,0.0,0.3499999940395355,0.0,0.0,0.6499999761581421,0.0,2.049999952316284,2.799999952316284,0.0,0.0,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.4000000953674316,0.0,2017-04-28 02:30:00
0.0,0.6000000238418579,35.599998474121094,32.45000076293945,3.1500000953674316,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.30000001192092896,5.099999904632568,2.75,4.550000190734863,12.350000381469727,0.0,0.10000000149011612,0.0,0.0,0.4000000059604645,0.0,0.0,0.6000000238418579,0.0,2.0999999046325684,2.799999952316284,0.0,0.0,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.4000000953674316,0.0,2017-04-28 02:45:00
0.0,0.6000000238418579,35.599998474121094,32.45000076293945,3.1500000953674316,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.30000001192092896,5.400000095367432,2.8499999046325684,4.699999809265137,11.75,0.0,0.10000000149011612,0.0,0.0,0.44999998807907104,0.0,0.0,0.699999988079071,0.0,2.0,2.8499999046325684,0.0,0.0,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.4000000953674316,0.0,2017-04-28 03:00:00
0.0,0.6000000238418579,35.599998474121094,32.400001525878906,3.200000047683716,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.2000000476837158,0.0,0.30000001192092896,5.550000190734863,2.950000047683716,4.599999904632568,11.449999809265137,0.0,0.10000000149011612,0.0,0.0,0.44999998807907104,0.0,0.0,0.699999988079071,0.0,2.0,2.8499999046325684,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.450000047683716,0.0,2017-04-28 03:15:00
0.0,0.6499999761581421,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.25,0.0,0.3499999940395355,5.550000190734863,2.8499999046325684,4.550000190734863,11.449999809265137,0.0,0.10000000149011612,0.0,0.0,0.550000011920929,0.0,0.0,0.699999988079071,0.0,2.0,2.799999952316284,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 03:30:00
0.0,0.6499999761581421,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.25,0.0,0.3499999940395355,5.699999809265137,2.9000000953674316,4.550000190734863,11.199999809265137,0.0,0.15000000596046448,0.0,0.0,0.550000011920929,0.0,0.0,0.699999988079071,0.0,2.0,2.799999952316284,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 03:45:00
0.0,0.699999988079071,35.599998474121094,32.25,3.3499999046325684,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.350000023841858,0.0,0.30000001192092896,5.800000190734863,2.8499999046325684,4.550000190734863,11.0,0.0,0.15000000596046448,0.0,0.0,0.6499999761581421,0.0,0.0,0.75,0.0,1.9500000476837158,2.799999952316284,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 04:00:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.350000023841858,0.0,0.30000001192092896,5.800000190734863,2.799999952316284,4.599999904632568,11.050000190734863,0.0,0.15000000596046448,0.0,0.0,0.6499999761581421,0.0,0.0,0.800000011920929,0.0,1.899999976158142,2.75,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 04:15:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.399999976158142,0.0,0.30000001192092896,5.75,2.75,4.449999809265137,11.350000381469727,0.0,0.15000000596046448,0.0,0.0,0.6499999761581421,0.0,0.0,0.800000011920929,0.0,1.9500000476837158,2.5999999046325684,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 04:30:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.399999976158142,0.0,0.30000001192092896,5.699999809265137,2.75,4.449999809265137,11.350000381469727,0.0,0.15000000596046448,0.0,0.0,0.6499999761581421,0.0,0.0,1.0,0.0,1.75,2.549999952316284,0.0,0.0,0.0,0.15000000596046448,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 04:45:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.350000023841858,0.0,0.3499999940395355,5.650000095367432,2.75,4.349999904632568,11.5,0.0,0.15000000596046448,0.0,0.0,0.6499999761581421,0.0,0.0,1.100000023841858,0.0,1.75,2.450000047683716,0.0,0.0,0.0,0.15000000596046448,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 05:00:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.350000023841858,0.0,0.3499999940395355,5.449999809265137,2.799999952316284,4.400000095367432,11.699999809265137,0.0,0.15000000596046448,0.0,0.0,0.550000011920929,0.0,0.0,1.100000023841858,0.0,1.7000000476837158,2.3499999046325684,0.0,0.0,0.0,0.30000001192092896,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 05:15:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.350000023841858,0.0,0.3499999940395355,5.050000190734863,2.799999952316284,4.349999904632568,12.449999809265137,0.0,0.15000000596046448,0.0,0.0,0.550000011920929,0.0,0.0,1.2000000476837158,0.0,1.600000023841858,2.0,0.0,0.0,0.0,0.3499999940395355,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 05:30:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.350000023841858,0.0,0.3499999940395355,4.949999809265137,2.799999952316284,4.300000190734863,12.649999618530273,0.0,0.15000000596046448,0.0,0.0,0.5,0.0,0.0,1.2000000476837158,0.0,1.600000023841858,1.9500000476837158,0.0,0.0,0.0,0.4000000059604645,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 05:45:00
0.0,0.699999988079071,35.599998474121094,32.29999923706055,3.299999952316284,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.350000023841858,0.0,0.3499999940395355,4.650000095367432,2.75,4.300000190734863,12.800000190734863,0.0,0.10000000149011612,0.0,0.0,0.4000000059604645,0.0,0.0,1.25,0.0,1.600000023841858,1.899999976158142,0.0,0.0,0.0,0.699999988079071,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.549999952316284,0.0,2017-04-28 06:00:00
0.0,0.699999988079071,35.599998474121094,32.349998474121094,3.25,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.25,0.0,0.3499999940395355,4.349999904632568,2.75,4.449999809265137,12.649999618530273,0.0,0.10000000149011612,0.0,0.0,0.25,0.0,0.0,1.149999976158142,0.0,1.649999976158142,1.850000023841858,0.0,0.0,0.0,1.2999999523162842,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.5,0.0,2017-04-28 06:15:00
0.0,0.699999988079071,35.599998474121094,32.349998474121094,3.25,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.2000000476837158,0.0,0.3499999940395355,4.25,2.5999999046325684,4.400000095367432,12.649999618530273,0.0,0.10000000149011612,0.0,0.0,0.25,0.0,0.0,1.0499999523162842,0.0,1.7000000476837158,1.7999999523162842,0.0,0.0,0.0,1.75,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.5,0.0,2017-04-28 06:30:00
0.0,0.699999988079071,35.54999923706055,32.29999923706055,3.25,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.149999976158142,0.0,0.3499999940395355,4.300000190734863,2.299999952316284,4.400000095367432,12.050000190734863,0.0,0.05000000074505806,0.0,0.0,0.25,0.0,0.0,0.949999988079071,0.0,1.899999976158142,1.7999999523162842,0.0,0.0,0.0,2.549999952316284,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.5,0.0,2017-04-28 06:45:00
0.0,0.6499999761581421,35.29999923706055,32.150001525878906,3.1500000953674316,2.9000000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.3499999940395355,4.0,2.4000000953674316,4.349999904632568,11.850000381469727,0.0,0.05000000074505806,0.0,0.0,0.15000000596046448,0.0,0.0,0.8500000238418579,0.0,2.0,1.75,0.0,0.0,0.0,2.950000047683716,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.450000047683716,0.0,2017-04-28 07:00:00
0.0,0.699999988079071,35.150001525878906,31.950000762939453,3.200000047683716,2.799999952316284,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.30000001192092896,3.799999952316284,2.3499999046325684,4.25,11.300000190734863,0.0,0.05000000074505806,0.0,0.0,0.15000000596046448,0.0,0.0,0.800000011920929,0.0,2.049999952316284,1.649999976158142,0.0,0.0,0.0,3.8499999046325684,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.450000047683716,0.0,2017-04-28 07:15:00
0.0,0.699999988079071,34.650001525878906,31.450000762939453,3.200000047683716,2.799999952316284,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.30000001192092896,3.4000000953674316,2.4000000953674316,4.199999809265137,11.100000381469727,0.0,0.05000000074505806,0.0,0.0,0.15000000596046448,0.0,0.0,0.800000011920929,0.0,1.9500000476837158,1.600000023841858,0.0,0.0,0.0,4.099999904632568,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.450000047683716,0.0,2017-04-28 07:30:00
0.0,0.699999988079071,34.20000076293945,31.0,3.200000047683716,2.75,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.30000001192092896,3.799999952316284,2.0,4.349999904632568,10.300000190734863,0.0,0.05000000074505806,0.0,0.0,0.15000000596046448,0.0,0.0,0.699999988079071,0.0,1.850000023841858,1.600000023841858,0.0,0.0,0.0,4.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.450000047683716,0.0,2017-04-28 07:45:00
0.0,0.699999988079071,33.54999923706055,30.350000381469727,3.200000047683716,2.700000047683716,0.10000000149011612,0.0,3.0,0.15000000596046448,1.0499999523162842,0.0,0.30000001192092896,3.8499999046325684,2.0999999046325684,4.300000190734863,9.699999809265137,0.0,0.05000000074505806,0.0,0.0,0.05000000074505806,0.0,0.0,0.6499999761581421,0.0,1.899999976158142,1.5499999523162842,0.0,0.0,0.0,4.650000095367432,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.450000047683716,0.0,2017-04-28 08:00:00
0.0,0.699999988079071,32.849998474121094,29.700000762939453,3.1500000953674316,2.700000047683716,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.25,3.9000000953674316,1.899999976158142,4.199999809265137,8.850000381469727,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.6499999761581421,0.0,1.899999976158142,1.5499999523162842,0.0,0.0,0.0,5.050000190734863,0.15000000596046448,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.4000000953674316,0.0,2017-04-28 08:15:00
0.0,0.699999988079071,32.099998474121094,28.950000762939453,3.1500000953674316,2.700000047683716,0.10000000149011612,0.0,3.0,0.15000000596046448,1.100000023841858,0.0,0.25,3.700000047683716,1.850000023841858,4.25,8.600000381469727,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,1.7999999523162842,1.5,0.0,0.0,0.0,4.900000095367432,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.4000000953674316,0.0,2017-04-28 08:30:00
0.0,0.699999988079071,31.049999237060547,27.899999618530273,3.1500000953674316,2.700000047683716,0.10000000149011612,0.0,3.0,0.15000000596046448,1.0499999523162842,0.0,0.25,3.75,1.75,4.300000190734863,7.849999904632568,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,1.7999999523162842,1.5,0.0,0.0,0.0,4.75,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.4000000953674316,0.0,2017-04-28 08:45:00
0.0,0.6499999761581421,30.25,27.200000762939453,3.049999952316284,2.700000047683716,0.10000000149011612,0.0,3.0,0.15000000596046448,1.0499999523162842,0.0,0.25,3.299999952316284,1.7999999523162842,4.25,8.100000381469727,0.0,0.05000000074505806,0.0,0.0,0.05000000074505806,0.0,0.0,0.5,0.0,1.7999999523162842,1.399999976158142,0.0,0.0,0.0,4.300000190734863,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-28 09:00:00
0.0,0.6499999761581421,29.75,26.700000762939453,3.049999952316284,2.6500000953674316,0.10000000149011612,0.0,3.0,0.15000000596046448,1.0,0.0,0.25,3.200000047683716,1.899999976158142,4.099999904632568,7.699999809265137,0.0,0.05000000074505806,0.0,0.0,0.05000000074505806,0.0,0.0,0.5,0.0,1.75,1.399999976158142,0.0,0.0,0.0,4.449999809265137,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.3499999046325684,0.0,2017-04-28 09:15:00
0.0,0.6499999761581421,29.0,26.049999237060547,2.950000047683716,2.6500000953674316,0.10000000149011612,0.0,2.950000047683716,0.15000000596046448,0.949999988079071,0.0,0.20000000298023224,3.0,2.049999952316284,3.950000047683716,7.550000190734863,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.0,0.550000011920929,0.0,1.649999976158142,1.399999976158142,0.0,0.0,0.0,4.199999809265137,0.10000000149011612,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.25,0.0,2017-04-28 09:30:00
0.0,0.6499999761581421,28.299999237060547,25.399999618530273,2.9000000953674316,2.6500000953674316,0.10000000149011612,0.0,2.9000000953674316,0.15000000596046448,0.949999988079071,0.0,0.20000000298023224,3.1500000953674316,1.899999976158142,3.9000000953674316,7.050000190734863,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.6000000238418579,0.0,1.600000023841858,1.399999976158142,0.0,0.0,0.0,4.099999904632568,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.200000047683716,0.0,2017-04-28 09:45:00
0.0,0.6499999761581421,27.75,24.850000381469727,2.9000000953674316,2.6500000953674316,0.10000000149011612,0.0,2.8499999046325684,0.15000000596046448,0.949999988079071,0.0,0.20000000298023224,3.1500000953674316,1.9500000476837158,3.75,6.349999904632568,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.550000011920929,0.0,1.5499999523162842,1.399999976158142,0.0,0.0,0.0,4.449999809265137,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.200000047683716,0.0,2017-04-28 10:00:00
0.0,0.6499999761581421,27.200000762939453,24.299999237060547,2.9000000953674316,2.5999999046325684,0.10000000149011612,0.0,2.8499999046325684,0.15000000596046448,0.949999988079071,0.0,0.20000000298023224,3.1500000953674316,2.0999999046325684,3.549999952316284,6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.550000011920929,0.0,1.4500000476837158,1.399999976158142,0.0,0.0,0.0,4.199999809265137,0.05000000074505806,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,2.200000047683716,0.0,2017-04-28 10:15:00
