datetime,CACHE_YOLO,COLUMB_TRNR,DIVERSION_AG,DUT_FAL_FISH,EXPORT_CCF,EXPORT_CVP,EXPORT_IF,EXPORT_SWP,MIDR_MOUTH,OLDR_HEAD,OLDR_MOUTH,PAST_CHIPPS,PAST_MTZ,SAC_TO_3MI,SAC_TO_DCC,SAC_TO_GEO,SAC_TO_STM,SAC_TO_SUT,STMBT_N_TO_S,TO_NBA,TO_SUISUN
30Apr2017  0600,12,0,0,-1,0,0,0,0,0,0,3,90,82,2,0,17,22,23,31,0,2
30Apr2017  0700,12,0,0,-1,0,0,0,0,0,0,3,90,82,2,0,17,22,23,31,0,2
30Apr2017  0800,12,0,0,-1,0,0,0,0,0,0,3,91,82,2,0,17,22,23,31,0,2
30Apr2017  0900,12,0,0,-1,0,0,0,0,0,0,3,91,82,2,0,17,22,23,31,0,2
30Apr2017  1000,13,0,0,-2,0,0,0,0,0,0,3,91,83,2,0,17,22,23,31,0,2
30Apr2017  1100,13,0,0,-2,0,0,0,0,0,0,3,91,84,2,0,17,22,23,31,0,2
30Apr2017  1200,13,0,0,-2,0,0,0,0,0,0,3,91,86,2,0,17,22,23,31,0,2
30Apr2017  1300,13,0,0,-2,0,0,0,0,0,0,3,92,86,2,0,17,22,23,31,0,2
30Apr2017  1400,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
30Apr2017  1500,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
30Apr2017  1600,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
30Apr2017  1700,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
30Apr2017  1800,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
30Apr2017  1900,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
30Apr2017  2000,13,0,0,-2,0,0,0,0,0,0,3,91,87,2,0,17,22,23,31,0,2
30Apr2017  2100,13,0,0,-2,0,0,0,0,0,0,3,91,87,2,0,17,22,23,31,0,2
30Apr2017  2200,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
30Apr2017  2300,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0000,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0100,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0200,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0300,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0400,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0500,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0600,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0700,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0800,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  0900,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  1000,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  1100,13,0,0,-2,0,0,0,0,0,0,3,92,87,2,0,17,22,23,31,0,2
01May2017  1200,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  1300,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  1400,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  1500,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  1600,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  1700,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  1800,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  1900,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  2000,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  2100,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  2200,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
01May2017  2300,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0000,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0100,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0200,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0300,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0400,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0500,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0600,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0700,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0800,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  0900,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  1000,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  1100,13,0,0,-2,0,0,0,0,0,0,3,93,88,2,0,17,22,23,31,0,2
02May2017  1200,13,0,0,-2,0,0,0,0,0,0,3,93,89,2,0,17,22,23,31,0,2
02May2017  1300,13,0,0,-2,0,0,0,0,0,0,3,94,89,2,0,17,22,23,31,0,2
02May2017  1400,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
02May2017  1500,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
02May2017  1600,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
02May2017  1700,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
02May2017  1800,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
02May2017  1900,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
02May2017  2000,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
02May2017  2100,13,0,0,-2,0,0,0,0,0,0,3,93,90,2,0,17,22,23,31,0,2
02May2017  2200,13,0,0,-2,0,0,0,0,0,0,3,93,90,2,0,17,22,23,31,0,2
02May2017  2300,13,0,0,-2,0,0,0,0,0,0,3,93,90,2,0,17,22,23,31,0,2
03May2017  0000,13,0,0,-2,0,0,0,0,0,0,3,93,90,2,0,17,22,23,31,0,2
03May2017  0100,13,0,0,-2,0,0,0,0,0,0,3,93,90,2,0,17,22,23,31,0,2
03May2017  0200,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  0300,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  0400,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  0500,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  0600,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  0700,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  0800,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  0900,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  1000,13,0,0,-2,0,0,0,0,0,0,3,93,90,2,0,17,22,23,31,0,2
03May2017  1100,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  1200,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  1300,13,0,0,-2,0,0,0,0,0,0,3,94,90,2,0,17,22,23,31,0,2
03May2017  1400,13,0,0,-2,0,0,0,0,0,0,3,94,91,2,0,17,22,23,31,0,2
03May2017  1500,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
03May2017  1600,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
03May2017  1700,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
03May2017  1800,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
03May2017  1900,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
03May2017  2000,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
03May2017  2100,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
03May2017  2200,13,0,0,-2,0,0,0,0,0,0,3,94,91,2,0,17,22,23,31,0,2
03May2017  2300,13,0,0,-2,0,0,0,0,0,0,3,94,91,2,0,17,22,23,31,0,2
04May2017  0000,13,0,0,-2,0,0,0,0,0,0,3,94,91,2,0,17,22,23,31,0,2
04May2017  0100,13,0,0,-2,0,0,0,0,0,0,3,94,91,2,0,17,22,23,31,0,2
04May2017  0200,13,0,0,-2,0,0,0,0,0,0,3,94,91,2,0,17,22,23,31,0,2
04May2017  0300,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  0400,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  0500,14,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  0600,14,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  0700,14,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  0800,14,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  0900,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  1000,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  1100,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  1200,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  1300,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  1400,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  1500,13,0,0,-2,0,0,0,0,0,0,3,95,91,2,0,17,22,23,31,0,2
04May2017  1600,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
04May2017  1700,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
04May2017  1800,14,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
04May2017  1900,14,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
04May2017  2000,14,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
04May2017  2100,14,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
04May2017  2200,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
04May2017  2300,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0000,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0100,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0200,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0300,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0400,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0500,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0600,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0700,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0800,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  0900,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1000,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1100,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1200,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1300,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1400,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1500,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1600,13,0,0,-2,0,0,0,0,0,0,3,95,92,2,0,17,22,23,31,0,2
05May2017  1700,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
05May2017  1800,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
05May2017  1900,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
05May2017  2000,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
05May2017  2100,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
05May2017  2200,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
05May2017  2300,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  0000,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  0100,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  0200,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  0300,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  0400,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  0500,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  0600,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  0700,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  1100,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  1200,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  1300,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  1400,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  1500,13,0,0,-2,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
06May2017  1600,13,0,0,-2,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
06May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
07May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
07May2017  0100,13,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
07May2017  0200,13,0,0,-3,0,0,0,0,0,0,3,95,93,2,0,17,22,23,31,0,2
07May2017  0300,13,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
07May2017  0400,13,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
07May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,96,93,2,0,17,22,23,31,0,2
07May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
07May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,96,94,2,0,17,22,23,31,0,2
08May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
08May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
09May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,96,95,2,0,17,22,23,31,0,2
10May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
10May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
10May2017  1100,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
10May2017  1200,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
10May2017  1300,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
10May2017  1400,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
10May2017  1500,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
10May2017  1600,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
10May2017  1700,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
10May2017  1800,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
10May2017  1900,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
10May2017  2000,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
10May2017  2100,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
10May2017  2200,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
10May2017  2300,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  0000,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  0100,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  0200,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
11May2017  0300,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
11May2017  0400,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
11May2017  0500,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
11May2017  0600,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
11May2017  0700,14,0,0,-3,0,0,0,0,0,0,3,96,96,2,0,17,22,23,31,0,2
11May2017  0800,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  0900,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
11May2017  1000,14,0,0,-3,0,0,0,0,0,0,3,97,96,2,0,17,22,23,31,0,2
